priceDate,itemName,state,mandiName,arrivals,unitArrivals,variety,minPrice,maxPrice,modalPrice,priceUnit
2009-07-27,Potato,NCT of Delhi,Azadpur,159.4,Tonnes,Potato,844,1750,1072,Rs/Quintal
2009-07-28,Potato,NCT of Delhi,Azadpur,904.7,Tonnes,Potato,875,2375,1460,Rs/Quintal
2009-07-29,Potato,NCT of Delhi,Azadpur,1220.1,Tonnes,Potato,813,1688,990,Rs/Quintal
2009-07-30,Potato,NCT of Delhi,Azadpur,770,Tonnes,Potato,813,1625,1000,Rs/Quintal
2009-07-31,Potato,NCT of Delhi,Azadpur,1086.4,Tonnes,Potato,813,1630,1068,Rs/Quintal
2009-08-01,Potato,NCT of Delhi,Azadpur,878,Tonnes,Potato,750,1630,1053,Rs/Quintal
2009-08-03,Potato,NCT of Delhi,Azadpur,NULL,Tonnes,Potato,750,1688,1052,Rs/Quintal
2009-08-04,Potato,NCT of Delhi,Azadpur,1413.2,Tonnes,Potato,750,1630,1058,Rs/Quintal
2009-08-05,Potato,NCT of Delhi,Azadpur,1201.7,Tonnes,Potato,750,1630,1058,Rs/Quintal
2009-08-06,Potato,NCT of Delhi,Azadpur,762.7,Tonnes,Potato,750,1625,1054,Rs/Quintal
2009-08-07,Potato,NCT of Delhi,Azadpur,711.5,Tonnes,Potato,625,1630,1040,Rs/Quintal
2009-08-08,Potato,NCT of Delhi,Azadpur,909.3,Tonnes,Potato,625,1640,1061,Rs/Quintal
2009-08-10,Potato,NCT of Delhi,Azadpur,313.8,Tonnes,Potato,625,1626,1030,Rs/Quintal
2009-08-11,Potato,NCT of Delhi,Azadpur,1638.3,Tonnes,Potato,625,1626,1030,Rs/Quintal
2009-08-12,Potato,NCT of Delhi,Azadpur,1085.3,Tonnes,Potato,750,1560,1045,Rs/Quintal
2009-08-13,Potato,NCT of Delhi,Azadpur,1040.7,Tonnes,Potato,750,1625,1053,Rs/Quintal
2009-08-14,Potato,NCT of Delhi,Azadpur,1117.8,Tonnes,Potato,750,1560,1036,Rs/Quintal
2009-08-17,Potato,NCT of Delhi,Azadpur,95,Tonnes,Potato,750,1560,1022,Rs/Quintal
2009-08-18,Potato,NCT of Delhi,Azadpur,1274,Tonnes,Potato,625,1563,992,Rs/Quintal
2009-08-19,Potato,NCT of Delhi,Azadpur,1067.9,Tonnes,Potato,625,1630,1048,Rs/Quintal
2009-08-20,Potato,NCT of Delhi,Azadpur,1442.5,Tonnes,Potato,563,1620,1074,Rs/Quintal
2009-08-21,Potato,NCT of Delhi,Azadpur,1334.5,Tonnes,Potato,563,1680,1063,Rs/Quintal
2009-08-22,Potato,NCT of Delhi,Azadpur,1035.4,Tonnes,Potato,563,1500,1059,Rs/Quintal
2009-08-24,Potato,NCT of Delhi,Azadpur,321.6,Tonnes,Potato,563,1500,988,Rs/Quintal
2009-08-25,Potato,NCT of Delhi,Azadpur,1160.5,Tonnes,Potato,563,1563,964,Rs/Quintal
2009-08-26,Potato,NCT of Delhi,Azadpur,1216.7,Tonnes,Potato,563,1680,1033,Rs/Quintal
2009-08-27,Potato,NCT of Delhi,Azadpur,1074.5,Tonnes,Potato,563,1525,961,Rs/Quintal
2009-08-28,Potato,NCT of Delhi,Azadpur,1218.7,Tonnes,Potato,750,1688,1006,Rs/Quintal
2009-08-29,Potato,NCT of Delhi,Azadpur,1081.3,Tonnes,Potato,750,1688,1107,Rs/Quintal
2009-08-31,Potato,NCT of Delhi,Azadpur,293.1,Tonnes,Potato,750,1688,1030,Rs/Quintal
2009-09-01,Potato,NCT of Delhi,Azadpur,1160.3,Tonnes,Potato,750,1688,1030,Rs/Quintal
2009-09-02,Potato,NCT of Delhi,Azadpur,985.8,Tonnes,Potato,750,1750,1103,Rs/Quintal
2009-09-03,Potato,NCT of Delhi,Azadpur,950.8,Tonnes,Potato,750,1750,1110,Rs/Quintal
2009-09-04,Potato,NCT of Delhi,Azadpur,1165.3,Tonnes,Potato,750,1750,1122,Rs/Quintal
2009-09-05,Potato,NCT of Delhi,Azadpur,971.1,Tonnes,Potato,750,1750,1111,Rs/Quintal
2009-09-07,Potato,NCT of Delhi,Azadpur,267.1,Tonnes,Potato,750,1750,1111,Rs/Quintal
2009-09-08,Potato,NCT of Delhi,Azadpur,1579.4,Tonnes,Potato,813,1750,1132,Rs/Quintal
2009-09-09,Potato,NCT of Delhi,Azadpur,968.7,Tonnes,Potato,813,1750,1146,Rs/Quintal
2009-09-10,Potato,NCT of Delhi,Azadpur,1353.4,Tonnes,Potato,813,1750,1146,Rs/Quintal
2009-09-11,Potato,NCT of Delhi,Azadpur,1185.6,Tonnes,Potato,813,1750,1160,Rs/Quintal
2009-09-12,Potato,NCT of Delhi,Azadpur,915,Tonnes,Potato,813,1750,1160,Rs/Quintal
2009-09-14,Potato,NCT of Delhi,Azadpur,225.7,Tonnes,Potato,813,1750,1200,Rs/Quintal
2009-09-15,Potato,NCT of Delhi,Azadpur,1771.8,Tonnes,Potato,813,1750,1200,Rs/Quintal
2009-09-16,Potato,NCT of Delhi,Azadpur,1101.4,Tonnes,Potato,813,1750,1200,Rs/Quintal
2009-09-17,Potato,NCT of Delhi,Azadpur,1327.6,Tonnes,Potato,875,1875,1366,Rs/Quintal
2009-09-18,Potato,NCT of Delhi,Azadpur,1547.9,Tonnes,Potato,1125,2000,1484,Rs/Quintal
2009-09-19,Potato,NCT of Delhi,Azadpur,1819.5,Tonnes,Potato,1125,2000,1484,Rs/Quintal
2009-09-25,Potato,NCT of Delhi,Azadpur,1290.7,Tonnes,Potato,750,1813,1336,Rs/Quintal
2009-09-29,Potato,NCT of Delhi,Azadpur,1090.7,Tonnes,Potato,938,1813,1356,Rs/Quintal
2009-10-01,Potato,NCT of Delhi,Azadpur,1005.1,Tonnes,Potato,750,1875,1335,Rs/Quintal
2009-10-03,Potato,NCT of Delhi,Azadpur,249.4,Tonnes,Potato,750,2000,1360,Rs/Quintal
2009-10-05,Potato,NCT of Delhi,Azadpur,153.8,Tonnes,Potato,750,2125,1391,Rs/Quintal
2009-10-06,Potato,NCT of Delhi,Azadpur,1387.5,Tonnes,Potato,750,2125,1435,Rs/Quintal
2009-10-07,Potato,NCT of Delhi,Azadpur,879.6,Tonnes,Potato,750,2125,1441,Rs/Quintal
2009-10-08,Potato,NCT of Delhi,Azadpur,1178.9,Tonnes,Potato,750,2250,1464,Rs/Quintal
2009-10-09,Potato,NCT of Delhi,Azadpur,1205.3,Tonnes,Potato,750,2125,1394,Rs/Quintal
2009-10-10,Potato,NCT of Delhi,Azadpur,1169.6,Tonnes,Potato,750,2125,1445,Rs/Quintal
2009-10-12,Potato,NCT of Delhi,Azadpur,209.8,Tonnes,Potato,750,2100,1416,Rs/Quintal
2009-10-13,Potato,NCT of Delhi,Azadpur,1441.5,Tonnes,Potato,750,2063,1378,Rs/Quintal
2009-10-14,Potato,NCT of Delhi,Azadpur,979.6,Tonnes,Potato,750,2025,1376,Rs/Quintal
2009-10-15,Potato,NCT of Delhi,Azadpur,1358.1,Tonnes,Potato,750,2000,1370,Rs/Quintal
2009-10-16,Potato,NCT of Delhi,Azadpur,1265.5,Tonnes,Potato,750,2000,1376,Rs/Quintal
2009-10-17,Potato,NCT of Delhi,Azadpur,978.3,Tonnes,Potato,750,2000,1406,Rs/Quintal
2009-10-19,Potato,NCT of Delhi,Azadpur,224.4,Tonnes,Potato,750,2000,1376,Rs/Quintal
2009-10-20,Potato,NCT of Delhi,Azadpur,801.8,Tonnes,Potato,875,2000,1433,Rs/Quintal
2009-10-21,Potato,NCT of Delhi,Azadpur,1181.7,Tonnes,Potato,875,1975,1422,Rs/Quintal
2009-10-22,Potato,NCT of Delhi,Azadpur,1186.1,Tonnes,Potato,875,2000,1423,Rs/Quintal
2009-10-23,Potato,NCT of Delhi,Azadpur,1344.1,Tonnes,Potato,875,2000,1423,Rs/Quintal
2009-10-24,Potato,NCT of Delhi,Azadpur,1423.7,Tonnes,Potato,875,2000,1431,Rs/Quintal
2009-10-26,Potato,NCT of Delhi,Azadpur,170.8,Tonnes,Potato,875,2250,1453,Rs/Quintal
2009-10-27,Potato,NCT of Delhi,Azadpur,1379.1,Tonnes,Potato,875,2425,1478,Rs/Quintal
2009-10-28,Potato,NCT of Delhi,Azadpur,904.7,Tonnes,Potato,875,2375,1460,Rs/Quintal
2009-10-29,Potato,NCT of Delhi,Azadpur,1473.8,Tonnes,Potato,1125,2375,1585,Rs/Quintal
2009-10-30,Potato,NCT of Delhi,Azadpur,1225.5,Tonnes,Potato,1125,2375,1616,Rs/Quintal
2009-10-31,Potato,NCT of Delhi,Azadpur,1449,Tonnes,Potato,1125,2313,1603,Rs/Quintal
2009-11-02,Potato,NCT of Delhi,Azadpur,178.9,Tonnes,Potato,1125,2250,1579,Rs/Quintal
2009-11-03,Potato,NCT of Delhi,Azadpur,1384.2,Tonnes,Potato,1000,2200,1571,Rs/Quintal
2009-11-04,Potato,NCT of Delhi,Azadpur,1475.6,Tonnes,Potato,1000,2200,1565,Rs/Quintal
2009-11-05,Potato,NCT of Delhi,Azadpur,1562.2,Tonnes,Potato,938,2128,1440,Rs/Quintal
2009-11-06,Potato,NCT of Delhi,Azadpur,1138.8,Tonnes,Potato,938,2050,1417,Rs/Quintal
2009-11-07,Potato,NCT of Delhi,Azadpur,1146,Tonnes,Potato,875,1800,1278,Rs/Quintal
2009-11-09,Potato,NCT of Delhi,Azadpur,186.1,Tonnes,Potato,875,1700,1224,Rs/Quintal
2009-11-10,Potato,NCT of Delhi,Azadpur,1914,Tonnes,Potato,875,1700,1198,Rs/Quintal
2009-11-11,Potato,NCT of Delhi,Azadpur,1426.2,Tonnes,Potato,875,1650,1182,Rs/Quintal
2009-11-12,Potato,NCT of Delhi,Azadpur,1658.2,Tonnes,Potato,875,1625,1216,Rs/Quintal
2009-11-13,Potato,NCT of Delhi,Azadpur,1263.9,Tonnes,Potato,280,1450,674,Rs/Quintal
2009-11-14,Potato,NCT of Delhi,Azadpur,1783.5,Tonnes,Potato,750,1625,1184,Rs/Quintal
2009-11-16,Potato,NCT of Delhi,Azadpur,201.4,Tonnes,Potato,750,1700,1214,Rs/Quintal
2009-11-17,Potato,NCT of Delhi,Azadpur,1861,Tonnes,Potato,813,1500,1165,Rs/Quintal
2009-11-18,Potato,NCT of Delhi,Azadpur,2458.6,Tonnes,Potato,625,1500,1135,Rs/Quintal
2009-11-19,Potato,NCT of Delhi,Azadpur,2384.6,Tonnes,Potato,813,1500,1105,Rs/Quintal
2009-11-20,Potato,NCT of Delhi,Azadpur,1856.2,Tonnes,Potato,750,1200,971,Rs/Quintal
2009-11-21,Potato,NCT of Delhi,Azadpur,1754.8,Tonnes,Potato,688,1200,921,Rs/Quintal
2009-11-23,Potato,NCT of Delhi,Azadpur,62.9,Tonnes,Potato,300,1100,733,Rs/Quintal
2009-11-24,Potato,NCT of Delhi,Azadpur,1578.6,Tonnes,Potato,375,1160,897,Rs/Quintal
2009-11-25,Potato,NCT of Delhi,Azadpur,1771.4,Tonnes,Potato,663,1140,886,Rs/Quintal
2009-11-26,Potato,NCT of Delhi,Azadpur,1878.1,Tonnes,Potato,375,1125,868,Rs/Quintal
2009-11-27,Potato,NCT of Delhi,Azadpur,2410.9,Tonnes,Potato,663,1100,829,Rs/Quintal
2009-11-28,Potato,NCT of Delhi,Azadpur,2049.3,Tonnes,Potato,663,1000,800,Rs/Quintal
2009-11-30,Potato,NCT of Delhi,Azadpur,68.1,Tonnes,Potato,750,1100,1000,Rs/Quintal
2009-12-01,Potato,NCT of Delhi,Azadpur,2504.1,Tonnes,Potato,750,1000,880,Rs/Quintal
2009-12-02,Potato,NCT of Delhi,Azadpur,2434.3,Tonnes,Potato,750,1000,800,Rs/Quintal
2009-12-03,Potato,NCT of Delhi,Azadpur,2702,Tonnes,Potato,750,1000,900,Rs/Quintal
2009-12-04,Potato,NCT of Delhi,Azadpur,2311.7,Tonnes,Potato,750,1000,898,Rs/Quintal
2009-12-05,Potato,NCT of Delhi,Azadpur,1890.8,Tonnes,Potato,750,975,888,Rs/Quintal
2009-12-07,Potato,NCT of Delhi,Azadpur,1890.8,Tonnes,Potato,750,975,888,Rs/Quintal
2009-12-08,Potato,NCT of Delhi,Azadpur,1959.7,Tonnes,Potato,500,800,672,Rs/Quintal
2009-12-09,Potato,NCT of Delhi,Azadpur,1694.8,Tonnes,Potato,500,800,673,Rs/Quintal
2009-12-10,Potato,NCT of Delhi,Azadpur,1726.2,Tonnes,Potato,500,780,663,Rs/Quintal
2009-12-11,Potato,NCT of Delhi,Azadpur,643.9,Tonnes,Potato,500,800,673,Rs/Quintal
2009-12-12,Potato,NCT of Delhi,Azadpur,1590.8,Tonnes,Potato,500,800,673,Rs/Quintal
2009-12-14,Potato,NCT of Delhi,Azadpur,47.3,Tonnes,Potato,500,800,673,Rs/Quintal
2009-12-15,Potato,NCT of Delhi,Azadpur,2039.9,Tonnes,Potato,500,800,673,Rs/Quintal
2009-12-16,Potato,NCT of Delhi,Azadpur,2253.6,Tonnes,Potato,500,800,662,Rs/Quintal
2009-12-17,Potato,NCT of Delhi,Azadpur,2219.6,Tonnes,Potato,500,760,638,Rs/Quintal
2009-12-18,Potato,NCT of Delhi,Azadpur,1911.5,Tonnes,Potato,640,740,700,Rs/Quintal
2009-12-19,Potato,NCT of Delhi,Azadpur,1356,Tonnes,Potato,500,700,612,Rs/Quintal
2009-12-21,Potato,NCT of Delhi,Azadpur,47.9,Tonnes,Potato,540,660,620,Rs/Quintal
2009-12-22,Potato,NCT of Delhi,Azadpur,1631.6,Tonnes,Potato,520,640,525,Rs/Quintal
2009-12-23,Potato,NCT of Delhi,Azadpur,1242.5,Tonnes,Potato,520,640,600,Rs/Quintal
2009-12-24,Potato,NCT of Delhi,Azadpur,1157.7,Tonnes,Potato,520,640,600,Rs/Quintal
2009-12-25,Potato,NCT of Delhi,Azadpur,1626.6,Tonnes,Potato,520,640,600,Rs/Quintal
2009-12-26,Potato,NCT of Delhi,Azadpur,1634.9,Tonnes,Potato,520,640,600,Rs/Quintal
2009-12-28,Potato,NCT of Delhi,Azadpur,331.5,Tonnes,Potato,520,1250,749,Rs/Quintal
2009-12-29,Potato,NCT of Delhi,Azadpur,1616.6,Tonnes,Potato,520,640,600,Rs/Quintal
2009-12-30,Potato,NCT of Delhi,Azadpur,1541.5,Tonnes,Potato,400,650,530,Rs/Quintal
2009-12-31,Potato,NCT of Delhi,Azadpur,1094.8,Tonnes,Potato,540,660,600,Rs/Quintal
2010-01-01,Potato,NCT of Delhi,Azadpur,1611.4,Tonnes,Potato,520,660,600,Rs/Quintal
2010-01-02,Potato,NCT of Delhi,Azadpur,1584.1,Tonnes,Potato,560,720,640,Rs/Quintal
2010-01-04,Potato,NCT of Delhi,Azadpur,209.6,Tonnes,Potato,640,750,700,Rs/Quintal
2010-01-05,Potato,NCT of Delhi,Azadpur,1238.3,Tonnes,Potato,660,760,720,Rs/Quintal
2010-01-06,Potato,NCT of Delhi,Azadpur,1625.2,Tonnes,Potato,660,740,700,Rs/Quintal
2010-01-07,Potato,NCT of Delhi,Azadpur,2149.7,Tonnes,Potato,560,700,640,Rs/Quintal
2010-01-08,Potato,NCT of Delhi,Azadpur,2270.7,Tonnes,Potato,440,520,500,Rs/Quintal
2010-01-09,Potato,NCT of Delhi,Azadpur,1619.4,Tonnes,Other,430,NULL,NULL,Rs/Quintal
2010-01-11,Potato,NCT of Delhi,Azadpur,360.5,Tonnes,Potato,480,600,560,Rs/Quintal
2010-01-12,Potato,NCT of Delhi,Azadpur,1097.8,Tonnes,Potato,500,660,520,Rs/Quintal
2010-01-13,Potato,NCT of Delhi,Azadpur,1305.6,Tonnes,Potato,520,700,640,Rs/Quintal
2010-01-14,Potato,NCT of Delhi,Azadpur,1056.8,Tonnes,Potato,500,680,640,Rs/Quintal
2010-01-15,Potato,NCT of Delhi,Azadpur,1363.1,Tonnes,Potato,520,660,600,Rs/Quintal
2010-01-16,Potato,NCT of Delhi,Azadpur,2338.8,Tonnes,Potato,500,600,500,Rs/Quintal
2010-01-18,Potato,NCT of Delhi,Azadpur,166.1,Tonnes,Potato,480,530,510,Rs/Quintal
2010-01-19,Potato,NCT of Delhi,Azadpur,1448.1,Tonnes,Potato,480,560,520,Rs/Quintal
2010-01-20,Potato,NCT of Delhi,Azadpur,1688.6,Tonnes,Potato,460,540,500,Rs/Quintal
2010-01-21,Potato,NCT of Delhi,Azadpur,937.9,Tonnes,Potato,460,540,500,Rs/Quintal
2010-01-22,Potato,NCT of Delhi,Azadpur,1294.3,Tonnes,Potato,400,650,540,Rs/Quintal
2010-01-23,Potato,NCT of Delhi,Azadpur,1932.9,Tonnes,Potato,400,640,467,Rs/Quintal
2010-01-25,Potato,NCT of Delhi,Azadpur,404.8,Tonnes,Potato,400,640,550,Rs/Quintal
2010-01-27,Potato,NCT of Delhi,Azadpur,234.1,Tonnes,Potato,400,600,500,Rs/Quintal
2010-01-28,Potato,NCT of Delhi,Azadpur,1801.1,Tonnes,Potato,400,600,530,Rs/Quintal
2010-01-29,Potato,NCT of Delhi,Azadpur,1598.5,Tonnes,Potato,360,600,433,Rs/Quintal
2010-01-30,Potato,NCT of Delhi,Azadpur,1381,Tonnes,Potato,360,580,495,Rs/Quintal
2010-02-01,Potato,NCT of Delhi,Azadpur,172.3,Tonnes,Potato,360,560,475,Rs/Quintal
2010-02-02,Potato,NCT of Delhi,Azadpur,1783.5,Tonnes,Potato,360,560,470,Rs/Quintal
2010-02-03,Potato,NCT of Delhi,Azadpur,1357.4,Tonnes,Potato,300,560,460,Rs/Quintal
2010-02-04,Potato,NCT of Delhi,Azadpur,1460.5,Tonnes,Potato,300,560,367,Rs/Quintal
2010-02-05,Potato,NCT of Delhi,Azadpur,1075.7,Tonnes,Potato,340,600,480,Rs/Quintal
2010-02-06,Potato,NCT of Delhi,Azadpur,1023.2,Tonnes,Potato,360,600,510,Rs/Quintal
2010-02-08,Potato,NCT of Delhi,Azadpur,82.8,Tonnes,Potato,360,600,425,Rs/Quintal
2010-02-09,Potato,NCT of Delhi,Azadpur,1639.2,Tonnes,Potato,400,640,463,Rs/Quintal
2010-02-10,Potato,NCT of Delhi,Azadpur,1231.5,Tonnes,Potato,360,600,423,Rs/Quintal
2010-02-11,Potato,NCT of Delhi,Azadpur,1737.6,Tonnes,Potato,360,600,423,Rs/Quintal
2010-02-12,Potato,NCT of Delhi,Azadpur,1341.3,Tonnes,Potato,360,600,423,Rs/Quintal
2010-02-13,Potato,NCT of Delhi,Azadpur,1820.1,Tonnes,Potato,360,440,420,Rs/Quintal
2010-02-15,Potato,NCT of Delhi,Azadpur,70.1,Tonnes,Potato,360,480,420,Rs/Quintal
2010-02-16,Potato,NCT of Delhi,Azadpur,1385.1,Tonnes,Potato,360,500,363,Rs/Quintal
2010-02-17,Potato,NCT of Delhi,Azadpur,1487.8,Tonnes,Potato,140,460,327,Rs/Quintal
2010-02-18,Potato,NCT of Delhi,Azadpur,1596.2,Tonnes,Potato,300,440,313,Rs/Quintal
2010-02-19,Potato,NCT of Delhi,Azadpur,1602.3,Tonnes,Potato,300,400,360,Rs/Quintal
2010-02-20,Potato,NCT of Delhi,Azadpur,1176.6,Tonnes,Potato,300,440,380,Rs/Quintal
2010-02-22,Potato,NCT of Delhi,Azadpur,41.8,Tonnes,Potato,340,480,420,Rs/Quintal
2010-02-23,Potato,NCT of Delhi,Azadpur,1676.6,Tonnes,Potato,340,480,420,Rs/Quintal
2010-02-24,Potato,NCT of Delhi,Azadpur,1622.5,Tonnes,Potato,340,480,420,Rs/Quintal
2010-02-25,Potato,NCT of Delhi,Azadpur,1647.8,Tonnes,Potato,340,480,420,Rs/Quintal
2010-02-27,Potato,NCT of Delhi,Azadpur,786.1,Tonnes,Potato,320,460,390,Rs/Quintal
2010-03-02,Potato,NCT of Delhi,Azadpur,149.6,Tonnes,Potato,340,450,390,Rs/Quintal
2010-03-03,Potato,NCT of Delhi,Azadpur,1243.9,Tonnes,Potato,340,450,390,Rs/Quintal
2010-03-04,Potato,NCT of Delhi,Azadpur,1004.9,Tonnes,Potato,340,450,390,Rs/Quintal
2010-03-05,Potato,NCT of Delhi,Azadpur,1548.9,Tonnes,Potato,320,440,380,Rs/Quintal
2010-03-06,Potato,NCT of Delhi,Azadpur,NULL,Tonnes,Potato,300,480,400,Rs/Quintal
2010-03-08,Potato,NCT of Delhi,Azadpur,68.1,Tonnes,Potato,300,460,390,Rs/Quintal
2010-03-09,Potato,NCT of Delhi,Azadpur,1891.9,Tonnes,Potato,320,460,390,Rs/Quintal
2010-03-10,Potato,NCT of Delhi,Azadpur,1388.4,Tonnes,Potato,320,460,390,Rs/Quintal
2010-03-11,Potato,NCT of Delhi,Azadpur,1332.8,Tonnes,Potato,320,460,390,Rs/Quintal
2010-03-12,Potato,NCT of Delhi,Azadpur,1517.3,Tonnes,Potato,320,460,390,Rs/Quintal
2010-03-13,Potato,NCT of Delhi,Azadpur,1688.9,Tonnes,Potato,320,460,390,Rs/Quintal
2010-03-15,Potato,NCT of Delhi,Azadpur,123.7,Tonnes,Potato,320,540,390,Rs/Quintal
2010-03-16,Potato,NCT of Delhi,Azadpur,2855.5,Tonnes,Potato,325,525,390,Rs/Quintal
2010-03-17,Potato,NCT of Delhi,Azadpur,1897.8,Tonnes,Potato,300,500,360,Rs/Quintal
2010-03-18,Potato,NCT of Delhi,Azadpur,1959.4,Tonnes,Potato,300,500,407,Rs/Quintal
2010-03-19,Potato,NCT of Delhi,Azadpur,2246.7,Tonnes,Potato,280,460,387,Rs/Quintal
2010-03-20,Potato,NCT of Delhi,Azadpur,1074.5,Tonnes,Potato,200,400,320,Rs/Quintal
2010-03-22,Potato,NCT of Delhi,Azadpur,70.7,Tonnes,Potato,240,440,363,Rs/Quintal
2010-03-23,Potato,NCT of Delhi,Azadpur,962.2,Tonnes,Potato,260,460,403,Rs/Quintal
2010-03-24,Potato,NCT of Delhi,Azadpur,1821.6,Tonnes,Potato,260,460,403,Rs/Quintal
2010-03-25,Potato,NCT of Delhi,Azadpur,1693,Tonnes,Potato,260,460,387,Rs/Quintal
2010-03-26,Potato,NCT of Delhi,Azadpur,1451.8,Tonnes,Potato,260,440,370,Rs/Quintal
2010-03-27,Potato,NCT of Delhi,Azadpur,1175.7,Tonnes,Potato,280,460,390,Rs/Quintal
2010-03-29,Potato,NCT of Delhi,Azadpur,91.9,Tonnes,Potato,280,460,390,Rs/Quintal
2010-03-30,Potato,NCT of Delhi,Azadpur,1270,Tonnes,Potato,280,460,390,Rs/Quintal
2010-03-31,Potato,NCT of Delhi,Azadpur,1306.8,Tonnes,Potato,280,480,390,Rs/Quintal
2010-04-01,Potato,NCT of Delhi,Azadpur,1493.9,Tonnes,Potato,280,540,415,Rs/Quintal
2010-04-02,Potato,NCT of Delhi,Azadpur,1580.6,Tonnes,Potato,280,560,420,Rs/Quintal
2010-04-03,Potato,NCT of Delhi,Azadpur,1593.2,Tonnes,Potato,280,560,420,Rs/Quintal
2010-04-05,Potato,NCT of Delhi,Azadpur,214.5,Tonnes,Potato,140,560,435,Rs/Quintal
2010-04-06,Potato,NCT of Delhi,Azadpur,1447.4,Tonnes,Potato,320,560,435,Rs/Quintal
2010-04-07,Potato,NCT of Delhi,Azadpur,1639.5,Tonnes,Potato,320,560,435,Rs/Quintal
2010-04-08,Potato,NCT of Delhi,Azadpur,423.1,Tonnes,Potato,140,560,435,Rs/Quintal
2010-04-09,Potato,NCT of Delhi,Azadpur,1703,Tonnes,Potato,320,560,435,Rs/Quintal
2010-04-10,Potato,NCT of Delhi,Azadpur,1810.1,Tonnes,Potato,320,560,430,Rs/Quintal
2010-04-12,Potato,NCT of Delhi,Azadpur,107,Tonnes,Potato,320,540,428,Rs/Quintal
2010-04-13,Potato,NCT of Delhi,Azadpur,1506.7,Tonnes,Other,500,800,555,Rs/Quintal
2010-04-14,Potato,NCT of Delhi,Azadpur,1281.7,Tonnes,Potato,320,540,433,Rs/Quintal
2010-04-15,Potato,NCT of Delhi,Azadpur,1339.6,Tonnes,Potato,160,540,433,Rs/Quintal
2010-04-16,Potato,NCT of Delhi,Azadpur,1125.9,Tonnes,Potato,320,540,433,Rs/Quintal
2010-04-17,Potato,NCT of Delhi,Azadpur,1110.3,Tonnes,Potato,160,540,448,Rs/Quintal
2010-04-19,Potato,NCT of Delhi,Azadpur,92.6,Tonnes,Potato,320,560,462,Rs/Quintal
2010-04-20,Potato,NCT of Delhi,Azadpur,1875.1,Tonnes,Potato,320,560,456,Rs/Quintal
2010-04-21,Potato,NCT of Delhi,Azadpur,1458.2,Tonnes,Potato,160,560,458,Rs/Quintal
2010-04-22,Potato,NCT of Delhi,Azadpur,1555.7,Tonnes,Potato,300,520,438,Rs/Quintal
2010-04-23,Potato,NCT of Delhi,Azadpur,1032.2,Tonnes,Potato,300,540,438,Rs/Quintal
2010-04-24,Potato,NCT of Delhi,Azadpur,1281.5,Tonnes,Potato,300,540,443,Rs/Quintal
2010-04-26,Potato,NCT of Delhi,Azadpur,70.7,Tonnes,Potato,300,540,443,Rs/Quintal
2010-04-27,Potato,NCT of Delhi,Azadpur,1639.4,Tonnes,Potato,300,540,443,Rs/Quintal
2010-04-28,Potato,NCT of Delhi,Azadpur,1170.9,Tonnes,Potato,300,540,447,Rs/Quintal
2010-04-29,Potato,NCT of Delhi,Azadpur,1686.2,Tonnes,Potato,300,540,450,Rs/Quintal
2010-04-30,Potato,NCT of Delhi,Azadpur,1383.6,Tonnes,Potato,140,540,450,Rs/Quintal
2010-05-01,Potato,NCT of Delhi,Azadpur,1535.1,Tonnes,Potato,300,540,450,Rs/Quintal
2010-05-03,Potato,NCT of Delhi,Azadpur,9.1,Tonnes,Potato,320,540,450,Rs/Quintal
2010-05-04,Potato,NCT of Delhi,Azadpur,1940.6,Tonnes,Potato,320,540,450,Rs/Quintal
2010-05-05,Potato,NCT of Delhi,Azadpur,1508.8,Tonnes,Potato,320,520,438,Rs/Quintal
2010-05-06,Potato,NCT of Delhi,Azadpur,1479.9,Tonnes,Potato,320,520,438,Rs/Quintal
2010-05-07,Potato,NCT of Delhi,Azadpur,1493.3,Tonnes,Potato,300,560,445,Rs/Quintal
2010-05-08,Potato,NCT of Delhi,Azadpur,1311.6,Tonnes,Potato,300,560,445,Rs/Quintal
2010-05-10,Potato,NCT of Delhi,Azadpur,17.5,Tonnes,Potato,300,600,466,Rs/Quintal
2010-05-11,Potato,NCT of Delhi,Azadpur,1504.2,Tonnes,Potato,140,600,466,Rs/Quintal
2010-05-12,Potato,NCT of Delhi,Azadpur,1509.3,Tonnes,Potato,300,650,489,Rs/Quintal
2010-05-13,Potato,NCT of Delhi,Azadpur,1558.9,Tonnes,Potato,300,700,489,Rs/Quintal
2010-05-14,Potato,NCT of Delhi,Azadpur,1468.5,Tonnes,Potato,300,700,471,Rs/Quintal
2010-05-15,Potato,NCT of Delhi,Azadpur,1146.9,Tonnes,Potato,140,700,474,Rs/Quintal
2010-05-17,Potato,NCT of Delhi,Azadpur,13.3,Tonnes,Potato,140,700,480,Rs/Quintal
2010-05-18,Potato,NCT of Delhi,Azadpur,1697.6,Tonnes,Potato,300,700,469,Rs/Quintal
2010-05-19,Potato,NCT of Delhi,Azadpur,1168.5,Tonnes,Potato,300,700,471,Rs/Quintal
2010-05-20,Potato,NCT of Delhi,Azadpur,1303.6,Tonnes,Potato,320,680,482,Rs/Quintal
2010-05-21,Potato,NCT of Delhi,Azadpur,606.6,Tonnes,Potato,320,680,478,Rs/Quintal
2010-05-22,Potato,NCT of Delhi,Azadpur,1117.3,Tonnes,Potato,320,680,478,Rs/Quintal
2010-05-24,Potato,NCT of Delhi,Azadpur,NULL,Tonnes,Potato,140,680,472,Rs/Quintal
